target;browser;player;codec;platform;user;data_points;mean;stdev;fold_1;fold_2;fold_3;fold_4;fold_5;fold_6;fold_7;fold_8;fold_9;fold_10
browser;*;VLC;sample,mp4;macOS-13,0-arm64-arm-64bit;*;307;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,mp4;macOS-13,0-arm64-arm-64bit;*;306;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPLAYER;sample,mp4;macOS-13,0-arm64-arm-64bit;*;306;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;VLC;sample,flv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,flv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPLAYER;sample,flv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;VLC;sample,3gp;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,3gp;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPLAYER;sample,3gp;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;VLC;sample,mkv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,mkv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPLAYER;sample,mkv;macOS-13,0-arm64-arm-64bit;*;309;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;VLC;sample,mp4;Windows-10-10,0,19044-SP0;*;207;-1;-1
browser;*;MPV;sample,mp4;Windows-10-10,0,19044-SP0;*;206;-1;-1
browser;*;MPLAYER;sample,mp4;Windows-10-10,0,19044-SP0;*;206;-1;-1
browser;*;VLC;sample,flv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPV;sample,flv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPLAYER;sample,flv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;VLC;sample,3gp;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPV;sample,3gp;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPLAYER;sample,3gp;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;VLC;sample,mkv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPV;sample,mkv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;MPLAYER;sample,mkv;Windows-10-10,0,19044-SP0;*;209;-1;-1
browser;*;VLC;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,83333333333333;0,5000000000000014;100,0;100,0;98,33333333333333;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,33333333333334;0,8164965809277284;100,0;98,33333333333333;100,0;98,33333333333333;98,33333333333333;100,0;100,0;100,0;100,0;98,33333333333333
browser;*;MPLAYER;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,0;0,8164965809277284;98,33333333333333;100,0;100,0;100,0;98,33333333333333;100,0;98,33333333333333;98,33333333333333;98,33333333333333;98,33333333333333
browser;*;VLC;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,66666666666666;0,6666666666666686;100,0;100,0;98,33333333333333;100,0;100,0;100,0;100,0;98,33333333333333;100,0;100,0
browser;*;MPV;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,00000000000001;1,3333333333333324;100,0;96,66666666666667;100,0;96,66666666666667;100,0;100,0;98,33333333333333;100,0;98,33333333333333;100,0
browser;*;MPLAYER;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,66666666666666;0,6666666666666686;100,0;100,0;100,0;100,0;98,33333333333333;98,33333333333333;100,0;100,0;100,0;100,0
browser;*;VLC;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,33333333333334;0,8164965809277284;100,0;100,0;98,33333333333333;98,33333333333333;98,33333333333333;100,0;100,0;100,0;100,0;98,33333333333333
browser;*;MPV;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,66666666666666;0,6666666666666686;100,0;98,33333333333333;100,0;100,0;98,33333333333333;100,0;100,0;100,0;100,0;100,0
browser;*;MPLAYER;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
browser;*;VLC;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,83333333333333;0,5000000000000014;100,0;100,0;100,0;100,0;98,33333333333333;100,0;100,0;100,0;100,0;100,0
browser;*;MPV;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;99,83333333333334;0,5000000000000014;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;98,33333333333333;100,0
browser;*;MPLAYER;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;300;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
platform;CHROME;VLC;sample,mp4;*;*;305;99,8360655737705;0,4918032786885249;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;98,36065573770492
platform;CHROME;MPV;sample,mp4;*;*;304;99,18032786885246;0,8196721311475414;98,36065573770492;100,0;98,36065573770492;100,0;98,36065573770492;100,0;98,36065573770492;98,36065573770492;100,0;100,0
platform;CHROME;MPLAYER;sample,mp4;*;*;304;98,68852459016394;1,4291471946035004;100,0;98,36065573770492;98,36065573770492;100,0;98,36065573770492;100,0;98,36065573770492;95,08196721311475;100,0;98,36065573770492
platform;SAFARI;VLC;sample,mp4;*;*;102;-1;-1
platform;SAFARI;MPV;sample,mp4;*;*;102;-1;-1
platform;SAFARI;MPLAYER;sample,mp4;*;*;102;-1;-1
platform;FIREFOX;VLC;sample,mp4;*;*;204;-1;-1
platform;FIREFOX;MPV;sample,mp4;*;*;204;-1;-1
platform;FIREFOX;MPLAYER;sample,mp4;*;*;204;-1;-1
platform;EDGE;VLC;sample,mp4;*;*;203;-1;-1
platform;EDGE;MPV;sample,mp4;*;*;202;-1;-1
platform;EDGE;MPLAYER;sample,mp4;*;*;202;-1;-1
platform;CHROME;VLC;sample,flv;*;*;306;99,51612903225806;0,7391251120896501;98,38709677419355;100,0;100,0;100,0;100,0;100,0;100,0;100,0;98,38709677419355;98,38709677419355
platform;CHROME;MPV;sample,flv;*;*;306;99,03225806451613;1,069878964630772;100,0;96,7741935483871;100,0;98,38709677419355;100,0;98,38709677419355;100,0;98,38709677419355;100,0;98,38709677419355
platform;CHROME;MPLAYER;sample,flv;*;*;306;99,6774193548387;0,6451612903225794;100,0;100,0;100,0;98,38709677419355;100,0;98,38709677419355;100,0;100,0;100,0;100,0
platform;SAFARI;VLC;sample,flv;*;*;103;-1;-1
platform;SAFARI;MPV;sample,flv;*;*;103;-1;-1
platform;SAFARI;MPLAYER;sample,flv;*;*;103;-1;-1
platform;FIREFOX;VLC;sample,flv;*;*;206;97,61904761904762;0,0;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPV;sample,flv;*;*;206;97,14285714285714;0,9523809523809575;97,61904761904762;97,61904761904762;97,61904761904762;95,23809523809523;95,23809523809523;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPLAYER;sample,flv;*;*;206;97,38095238095238;0,7142857142857181;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;95,23809523809523;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;EDGE;VLC;sample,flv;*;*;203;-1;-1
platform;EDGE;MPV;sample,flv;*;*;203;-1;-1
platform;EDGE;MPLAYER;sample,flv;*;*;203;-1;-1
platform;CHROME;VLC;sample,3gp;*;*;306;99,83870967741936;0,48387096774193455;100,0;100,0;100,0;100,0;98,38709677419355;100,0;100,0;100,0;100,0;100,0
platform;CHROME;MPV;sample,3gp;*;*;306;99,6774193548387;0,6451612903225794;100,0;100,0;100,0;100,0;98,38709677419355;100,0;100,0;100,0;100,0;98,38709677419355
platform;CHROME;MPLAYER;sample,3gp;*;*;306;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
platform;SAFARI;VLC;sample,3gp;*;*;103;-1;-1
platform;SAFARI;MPV;sample,3gp;*;*;103;-1;-1
platform;SAFARI;MPLAYER;sample,3gp;*;*;103;-1;-1
platform;FIREFOX;VLC;sample,3gp;*;*;206;97,61904761904762;0,0;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPV;sample,3gp;*;*;206;97,14285714285714;0,9523809523809575;97,61904761904762;97,61904761904762;97,61904761904762;95,23809523809523;97,61904761904762;95,23809523809523;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPLAYER;sample,3gp;*;*;206;97,38095238095238;0,7142857142857181;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;95,23809523809523;97,61904761904762;97,61904761904762
platform;EDGE;VLC;sample,3gp;*;*;203;-1;-1
platform;EDGE;MPV;sample,3gp;*;*;203;-1;-1
platform;EDGE;MPLAYER;sample,3gp;*;*;203;-1;-1
platform;CHROME;VLC;sample,mkv;*;*;306;99,51612903225806;0,7391251120896501;100,0;98,38709677419355;98,38709677419355;100,0;100,0;100,0;100,0;98,38709677419355;100,0;100,0
platform;CHROME;MPV;sample,mkv;*;*;306;98,87096774193547;1,0327619737794895;100,0;98,38709677419355;100,0;96,7741935483871;98,38709677419355;100,0;98,38709677419355;98,38709677419355;98,38709677419355;100,0
platform;CHROME;MPLAYER;sample,mkv;*;*;306;99,51612903225808;1,4516129032258036;95,16129032258065;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
platform;SAFARI;VLC;sample,mkv;*;*;103;-1;-1
platform;SAFARI;MPV;sample,mkv;*;*;103;-1;-1
platform;SAFARI;MPLAYER;sample,mkv;*;*;103;-1;-1
platform;FIREFOX;VLC;sample,mkv;*;*;206;97,61904761904762;0,0;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPV;sample,mkv;*;*;206;97,61904761904762;0,0;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;FIREFOX;MPLAYER;sample,mkv;*;*;206;97,61904761904762;0,0;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762;97,61904761904762
platform;EDGE;VLC;sample,mkv;*;*;203;-1;-1
platform;EDGE;MPV;sample,mkv;*;*;203;-1;-1
platform;EDGE;MPLAYER;sample,mkv;*;*;203;-1;-1
user;CHROME;VLC;sample,mp4;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPV;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;CHROME;MPLAYER;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;SAFARI;VLC;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
